order_id,agent_id,market_id,order_time,is_buy,kind,volume,price,time_exp
426,50,0,183,False,LIMIT_ORDER,1,290.04642,1
426,50,1,183,False,LIMIT_ORDER,1,288.87015,1
427,1,1,184,True,LIMIT_ORDER,1,303.81477,123
427,20,2,184,True,LIMIT_ORDER,2,277.17691,1
427,20,0,184,False,LIMIT_ORDER,1,290.04642,1
428,20,1,184,False,LIMIT_ORDER,1,288.87015,1
428,0,0,184,False,LIMIT_ORDER,1,288.6091,101
428,20,2,184,True,LIMIT_ORDER,2,277.17691,1
429,20,0,184,False,LIMIT_ORDER,1,290.04642,1
429,20,1,184,False,LIMIT_ORDER,1,288.87015,1
429,2,2,184,True,LIMIT_ORDER,1,307.42112000000003,135
430,20,2,184,True,LIMIT_ORDER,2,277.97442,1
430,20,0,184,False,LIMIT_ORDER,1,290.04642,1
430,20,1,184,False,LIMIT_ORDER,1,288.87015,1
431,0,0,185,False,LIMIT_ORDER,1,295.0,101
431,18,2,185,True,LIMIT_ORDER,2,277.97442,1
432,18,0,185,False,LIMIT_ORDER,1,290.04642,1
431,18,1,185,False,LIMIT_ORDER,1,288.87015,1
432,1,1,185,False,LIMIT_ORDER,1,303.89971,123
432,18,2,185,True,LIMIT_ORDER,2,277.97442,1
433,18,0,185,False,LIMIT_ORDER,1,290.04642,1
433,18,1,185,False,LIMIT_ORDER,1,288.87015,1
433,2,2,185,True,LIMIT_ORDER,1,290.35484,135
434,18,2,185,True,LIMIT_ORDER,2,277.97442,1
434,18,0,185,False,LIMIT_ORDER,1,290.04642,1
434,18,1,185,False,LIMIT_ORDER,1,288.87015,1
435,1,1,186,False,LIMIT_ORDER,1,297.14832,123
435,71,2,186,True,LIMIT_ORDER,2,277.97442,1
435,71,0,186,False,LIMIT_ORDER,1,290.04642,1
436,71,1,186,False,LIMIT_ORDER,1,288.87015,1
436,0,0,186,False,LIMIT_ORDER,1,298.47166000000004,101
436,71,2,186,True,LIMIT_ORDER,2,277.97442,1
437,71,0,186,False,LIMIT_ORDER,1,290.04642,1
437,71,1,186,False,LIMIT_ORDER,1,288.87015,1
437,2,2,186,False,LIMIT_ORDER,1,285.65776,135
438,0,0,187,False,LIMIT_ORDER,1,292.58196000000004,101
438,1,1,187,True,LIMIT_ORDER,1,293.52876000000003,123
438,2,2,187,True,LIMIT_ORDER,1,296.39205000000004,135
439,2,2,188,False,LIMIT_ORDER,1,289.24759,135
440,70,2,188,False,LIMIT_ORDER,2,296.39205000000004,1
439,70,0,188,True,LIMIT_ORDER,1,290.04642,1
439,70,1,188,True,LIMIT_ORDER,1,288.87015,1
440,0,0,188,False,LIMIT_ORDER,1,292.94884,101
441,70,2,188,False,LIMIT_ORDER,2,296.39205000000004,1
441,70,0,188,True,LIMIT_ORDER,1,286.64602,1
440,70,1,188,True,LIMIT_ORDER,1,288.87015,1
441,1,1,188,True,LIMIT_ORDER,1,288.71747000000005,123
442,70,2,188,False,LIMIT_ORDER,2,296.39205000000004,1
442,70,0,188,True,LIMIT_ORDER,1,286.64602,1
442,70,1,188,True,LIMIT_ORDER,1,288.87015,1
443,0,0,189,False,LIMIT_ORDER,1,287.94774,101
443,3,2,189,False,LIMIT_ORDER,2,296.39205000000004,1
444,3,0,189,True,LIMIT_ORDER,1,286.64602,1
443,3,1,189,True,LIMIT_ORDER,1,288.87015,1
444,1,1,189,False,LIMIT_ORDER,1,267.09290000000004,123
444,3,2,189,False,LIMIT_ORDER,2,296.39205000000004,1
445,3,0,189,True,LIMIT_ORDER,1,286.64602,1
445,3,1,189,True,LIMIT_ORDER,1,303.81477,1
445,2,2,189,False,LIMIT_ORDER,1,298.2894,135
446,3,2,189,False,LIMIT_ORDER,2,296.39205000000004,1
446,3,0,189,True,LIMIT_ORDER,1,286.64602,1
446,3,1,189,True,LIMIT_ORDER,1,303.81477,1
447,2,2,190,True,LIMIT_ORDER,1,302.50543000000005,135
448,90,2,190,False,LIMIT_ORDER,2,296.39205000000004,1
447,90,0,190,True,LIMIT_ORDER,1,286.64602,1
447,90,1,190,True,LIMIT_ORDER,1,303.81477,1
448,1,1,190,False,LIMIT_ORDER,1,260.09099000000003,123
449,90,2,190,False,LIMIT_ORDER,2,296.39205000000004,1
448,90,0,190,True,LIMIT_ORDER,1,286.64602,1
449,90,1,190,True,LIMIT_ORDER,1,303.81477,1
449,0,0,190,False,LIMIT_ORDER,1,301.98409000000004,101
450,90,2,190,False,LIMIT_ORDER,2,296.39205000000004,1
450,90,0,190,True,LIMIT_ORDER,1,286.64602,1
450,90,1,190,True,LIMIT_ORDER,1,303.81477,1
451,1,1,191,True,LIMIT_ORDER,1,290.28332,123
451,52,2,191,False,LIMIT_ORDER,2,296.39205000000004,1
451,52,0,191,True,LIMIT_ORDER,1,286.64602,1
452,52,1,191,True,LIMIT_ORDER,1,303.81477,1
452,2,2,191,False,LIMIT_ORDER,1,294.76353,135
453,52,2,191,False,LIMIT_ORDER,2,296.39205000000004,1
452,52,0,191,True,LIMIT_ORDER,1,286.64602,1
453,52,1,191,True,LIMIT_ORDER,1,303.81477,1
453,0,0,191,False,LIMIT_ORDER,1,288.97104,101
454,52,2,191,False,LIMIT_ORDER,2,296.39205000000004,1
454,52,0,191,True,LIMIT_ORDER,1,286.64602,1
454,52,1,191,True,LIMIT_ORDER,1,303.81477,1
455,2,2,192,False,LIMIT_ORDER,1,261.40314,135
456,18,2,192,True,LIMIT_ORDER,2,274.33532,1
455,18,0,192,False,LIMIT_ORDER,1,286.64602,1
455,18,1,192,False,LIMIT_ORDER,1,303.81477,1
456,0,0,192,False,LIMIT_ORDER,1,289.72650000000004,101
457,18,2,192,True,LIMIT_ORDER,2,274.33532,1
457,18,0,192,False,LIMIT_ORDER,1,286.64602,1
456,18,1,192,False,LIMIT_ORDER,1,303.81477,1
457,1,1,192,True,LIMIT_ORDER,1,296.40948000000003,123
458,18,2,192,True,LIMIT_ORDER,2,274.33532,1
458,18,0,192,False,LIMIT_ORDER,1,286.64602,1
458,18,1,192,False,LIMIT_ORDER,1,303.81477,1
459,2,2,193,False,LIMIT_ORDER,1,262.81207,135
460,89,2,193,True,LIMIT_ORDER,2,274.33532,1
459,89,0,193,False,LIMIT_ORDER,1,286.64602,1
459,89,1,193,False,LIMIT_ORDER,1,303.81477,1
460,0,0,193,False,LIMIT_ORDER,1,283.09344000000004,101
461,89,2,193,True,LIMIT_ORDER,2,274.33532,1
461,89,0,193,False,LIMIT_ORDER,1,286.64602,1
460,89,1,193,False,LIMIT_ORDER,1,303.81477,1
461,1,1,193,False,LIMIT_ORDER,1,311.69637,123
462,89,2,193,True,LIMIT_ORDER,2,274.33532,1
462,89,0,193,False,LIMIT_ORDER,1,286.64602,1
462,89,1,193,False,LIMIT_ORDER,1,303.81477,1
463,1,1,194,True,LIMIT_ORDER,1,334.48232,123
463,18,2,194,True,LIMIT_ORDER,2,274.33532,1
463,18,0,194,False,LIMIT_ORDER,1,286.64602,1
464,18,1,194,False,LIMIT_ORDER,1,304.77687000000003,1
464,2,2,194,False,LIMIT_ORDER,1,266.15107,135
465,18,2,194,True,LIMIT_ORDER,2,274.33532,1
464,18,0,194,False,LIMIT_ORDER,1,286.64602,1
465,18,1,194,False,LIMIT_ORDER,1,304.77687000000003,1
465,0,0,194,False,LIMIT_ORDER,1,297.98136000000005,101
466,18,2,194,True,LIMIT_ORDER,2,274.33532,1
466,18,0,194,False,LIMIT_ORDER,1,286.64602,1
466,18,1,194,False,LIMIT_ORDER,1,304.77687000000003,1
467,0,0,195,False,LIMIT_ORDER,1,282.88833,101
467,72,2,195,True,LIMIT_ORDER,2,274.33532,1
468,72,0,195,False,LIMIT_ORDER,1,286.64602,1
467,72,1,195,False,LIMIT_ORDER,1,304.77687000000003,1
468,1,1,195,True,LIMIT_ORDER,1,296.34665,123
468,72,2,195,True,LIMIT_ORDER,2,274.33532,1
469,72,0,195,False,LIMIT_ORDER,1,286.64602,1
469,72,1,195,False,LIMIT_ORDER,1,304.77687000000003,1
469,2,2,195,True,LIMIT_ORDER,1,293.48882000000003,135
470,72,2,195,True,LIMIT_ORDER,2,274.33532,1
470,72,0,195,False,LIMIT_ORDER,1,286.64602,1
470,72,1,195,False,LIMIT_ORDER,1,304.77687000000003,1
471,1,1,196,False,LIMIT_ORDER,1,301.42101,123
471,102,2,196,True,LIMIT_ORDER,2,274.33532,1
471,102,0,196,False,LIMIT_ORDER,1,286.64602,1
472,102,1,196,False,LIMIT_ORDER,1,304.77687000000003,1
472,0,0,196,False,LIMIT_ORDER,1,284.95959000000005,101
472,102,2,196,True,LIMIT_ORDER,2,274.33532,1
473,102,0,196,False,LIMIT_ORDER,1,283.2959,1
473,102,1,196,False,LIMIT_ORDER,1,304.77687000000003,1
473,2,2,196,True,LIMIT_ORDER,1,279.36793,135
474,102,2,196,True,LIMIT_ORDER,2,274.33532,1
474,102,0,196,False,LIMIT_ORDER,1,283.2959,1
474,102,1,196,False,LIMIT_ORDER,1,304.77687000000003,1
475,2,2,197,True,LIMIT_ORDER,1,309.55075000000005,135
476,46,2,197,True,LIMIT_ORDER,2,274.33532,1
475,46,0,197,False,LIMIT_ORDER,1,283.2959,1
475,46,1,197,False,LIMIT_ORDER,1,304.77687000000003,1
476,1,1,197,False,LIMIT_ORDER,1,281.89978,123
477,46,2,197,True,LIMIT_ORDER,2,274.33532,1
476,46,0,197,False,LIMIT_ORDER,1,283.2959,1
477,46,1,197,False,LIMIT_ORDER,1,296.34665,1
477,0,0,197,False,LIMIT_ORDER,1,289.20412000000005,101
478,46,2,197,True,LIMIT_ORDER,2,274.33532,1
478,46,0,197,False,LIMIT_ORDER,1,283.2959,1
478,46,1,197,False,LIMIT_ORDER,1,296.34665,1
479,2,2,198,False,LIMIT_ORDER,1,262.61098000000004,135
480,9,2,198,False,LIMIT_ORDER,2,309.55076,1
479,9,0,198,True,LIMIT_ORDER,1,283.2959,1
479,9,1,198,True,LIMIT_ORDER,1,296.40948000000003,1
480,0,0,198,True,LIMIT_ORDER,1,263.89053,101
481,9,2,198,False,LIMIT_ORDER,2,309.55076,1
481,9,0,198,True,LIMIT_ORDER,1,283.09344000000004,1
480,9,1,198,True,LIMIT_ORDER,1,295.48472000000004,1
481,1,1,198,False,LIMIT_ORDER,1,281.74988,123
482,9,2,198,False,LIMIT_ORDER,2,309.55076,1
482,9,0,198,True,LIMIT_ORDER,1,283.09344000000004,1
482,9,1,198,True,LIMIT_ORDER,1,295.48472000000004,1
483,2,2,199,False,LIMIT_ORDER,1,231.89812,135
484,56,2,199,True,LIMIT_ORDER,2,279.36792,1
483,56,0,199,False,LIMIT_ORDER,1,283.09345,1
483,56,1,199,False,LIMIT_ORDER,1,295.48472000000004,1
484,0,0,199,False,LIMIT_ORDER,1,290.98258000000004,101
485,56,2,199,True,LIMIT_ORDER,2,279.36792,1
485,56,0,199,False,LIMIT_ORDER,1,283.09345,1
484,56,1,199,False,LIMIT_ORDER,1,295.48472000000004,1
485,1,1,199,True,LIMIT_ORDER,1,282.89171000000005,123
486,56,2,199,True,LIMIT_ORDER,2,279.36792,1
486,56,0,199,False,LIMIT_ORDER,1,283.09345,1
486,56,1,199,False,LIMIT_ORDER,1,295.48472000000004,1
487,1,1,200,False,LIMIT_ORDER,1,310.12874000000005,123
487,39,2,200,True,LIMIT_ORDER,2,279.36792,1
487,39,0,200,False,LIMIT_ORDER,1,283.09345,1
488,39,1,200,False,LIMIT_ORDER,1,295.48472000000004,1
488,0,0,200,False,LIMIT_ORDER,1,297.63637,101
488,39,2,200,True,LIMIT_ORDER,2,279.36792,1
489,39,0,200,False,LIMIT_ORDER,1,283.09345,1
489,39,1,200,False,LIMIT_ORDER,1,295.48472000000004,1
489,2,2,200,False,LIMIT_ORDER,1,256.57606000000004,135
490,39,2,200,False,LIMIT_ORDER,2,293.48882000000003,1
490,39,0,200,True,LIMIT_ORDER,1,283.09344000000004,1
490,39,1,200,True,LIMIT_ORDER,1,295.48472000000004,1
491,0,0,201,False,LIMIT_ORDER,1,282.59008,101
491,98,2,201,False,LIMIT_ORDER,2,293.48882000000003,1
492,98,0,201,True,LIMIT_ORDER,1,283.09344000000004,1
491,98,1,201,True,LIMIT_ORDER,1,295.48472000000004,1
492,1,1,201,False,LIMIT_ORDER,1,313.30673,123
492,98,2,201,False,LIMIT_ORDER,2,293.48882000000003,1
493,98,0,201,True,LIMIT_ORDER,1,283.09344000000004,1
493,98,1,201,True,LIMIT_ORDER,1,295.48472000000004,1
493,2,2,201,True,LIMIT_ORDER,1,295.76149000000004,135
494,98,2,201,False,LIMIT_ORDER,2,293.48882000000003,1
494,98,0,201,True,LIMIT_ORDER,1,283.09344000000004,1
494,98,1,201,True,LIMIT_ORDER,1,295.48472000000004,1
495,2,2,202,True,LIMIT_ORDER,1,294.24412,135
496,99,2,202,False,LIMIT_ORDER,2,293.48882000000003,1
495,99,0,202,True,LIMIT_ORDER,1,283.09344000000004,1
495,99,1,202,True,LIMIT_ORDER,1,295.48472000000004,1
496,0,0,202,False,LIMIT_ORDER,1,295.4546,101
497,99,2,202,False,LIMIT_ORDER,2,294.24412,1
497,99,0,202,True,LIMIT_ORDER,1,283.09344000000004,1
496,99,1,202,True,LIMIT_ORDER,1,295.48472000000004,1
497,1,1,202,False,LIMIT_ORDER,1,300.04323000000005,123
498,99,2,202,False,LIMIT_ORDER,2,294.24412,1
498,99,0,202,True,LIMIT_ORDER,1,283.09344000000004,1
498,99,1,202,True,LIMIT_ORDER,1,295.48472000000004,1
499,1,1,203,True,LIMIT_ORDER,1,307.82921000000005,123
499,62,2,203,False,LIMIT_ORDER,2,294.24412,1
499,62,0,203,True,LIMIT_ORDER,1,283.09344000000004,1
500,62,1,203,True,LIMIT_ORDER,1,302.23188000000005,1
500,0,0,203,False,LIMIT_ORDER,1,287.81044,101
500,62,2,203,False,LIMIT_ORDER,2,294.24412,1
501,62,0,203,True,LIMIT_ORDER,1,283.09344000000004,1
501,62,1,203,True,LIMIT_ORDER,1,298.5214,1
501,2,2,203,True,LIMIT_ORDER,1,292.63937000000004,135
502,62,2,203,False,LIMIT_ORDER,2,294.24412,1
502,62,0,203,True,LIMIT_ORDER,1,283.09344000000004,1
502,62,1,203,True,LIMIT_ORDER,1,298.5214,1
503,0,0,204,False,LIMIT_ORDER,1,286.20653000000004,101
503,43,2,204,False,LIMIT_ORDER,2,294.24412,1
504,43,0,204,True,LIMIT_ORDER,1,283.09344000000004,1
503,43,1,204,True,LIMIT_ORDER,1,298.5214,1
504,1,1,204,True,LIMIT_ORDER,1,339.61182,123
504,2,2,204,False,LIMIT_ORDER,1,290.22675000000004,135
505,43,2,204,True,LIMIT_ORDER,2,292.63937000000004,1
505,43,0,204,False,LIMIT_ORDER,1,283.09345,1
505,43,1,204,False,LIMIT_ORDER,1,306.29959,1
506,2,2,205,False,LIMIT_ORDER,1,297.77656,135
507,68,2,205,True,LIMIT_ORDER,2,292.63937000000004,1
506,68,0,205,False,LIMIT_ORDER,1,283.09345,1
506,68,1,205,False,LIMIT_ORDER,1,306.29959,1
507,1,1,205,True,LIMIT_ORDER,1,301.38457,123
508,68,2,205,False,LIMIT_ORDER,2,292.63937000000004,1
507,68,0,205,True,LIMIT_ORDER,1,283.09344000000004,1
508,68,1,205,True,LIMIT_ORDER,1,297.14832,1
508,0,0,205,False,LIMIT_ORDER,1,293.98310000000004,101
509,68,2,205,False,LIMIT_ORDER,2,292.63937000000004,1
509,68,0,205,True,LIMIT_ORDER,1,283.09344000000004,1
509,68,1,205,True,LIMIT_ORDER,1,297.14832,1
510,2,2,206,False,LIMIT_ORDER,1,286.95669000000004,135
511,93,2,206,False,LIMIT_ORDER,2,292.63937000000004,1
510,93,0,206,True,LIMIT_ORDER,1,283.09344000000004,1
510,93,1,206,True,LIMIT_ORDER,1,297.14832,1
511,1,1,206,True,LIMIT_ORDER,1,296.13686,123
512,93,2,206,False,LIMIT_ORDER,2,292.63937000000004,1
511,93,0,206,True,LIMIT_ORDER,1,283.09344000000004,1
512,93,1,206,True,LIMIT_ORDER,1,297.14832,1
512,0,0,206,True,LIMIT_ORDER,1,269.69085,101
513,93,2,206,False,LIMIT_ORDER,2,292.63937000000004,1
513,93,0,206,True,LIMIT_ORDER,1,283.09344000000004,1
513,93,1,206,True,LIMIT_ORDER,1,297.14832,1
514,2,2,207,True,LIMIT_ORDER,1,326.22477000000003,135
515,42,2,207,True,LIMIT_ORDER,2,286.95669000000004,1
514,42,0,207,False,LIMIT_ORDER,1,283.09345,1
514,42,1,207,False,LIMIT_ORDER,1,297.14832,1
515,1,1,207,False,LIMIT_ORDER,1,312.61991,123
516,42,2,207,True,LIMIT_ORDER,2,286.95669000000004,1
515,42,0,207,False,LIMIT_ORDER,1,283.09345,1
516,42,1,207,False,LIMIT_ORDER,1,297.14832,1
516,0,0,207,False,LIMIT_ORDER,1,290.11465000000004,101
517,42,2,207,True,LIMIT_ORDER,2,286.95669000000004,1
517,42,0,207,False,LIMIT_ORDER,1,283.09345,1
517,42,1,207,False,LIMIT_ORDER,1,297.14832,1
518,1,1,208,False,LIMIT_ORDER,1,302.81124,123
518,35,2,208,True,LIMIT_ORDER,2,286.95669000000004,1
518,35,0,208,False,LIMIT_ORDER,1,283.09345,1
519,35,1,208,False,LIMIT_ORDER,1,297.14832,1
519,0,0,208,False,LIMIT_ORDER,1,292.59713000000005,101
519,35,2,208,True,LIMIT_ORDER,2,286.95669000000004,1
520,35,0,208,False,LIMIT_ORDER,1,283.09345,1
520,35,1,208,False,LIMIT_ORDER,1,297.14832,1
520,2,2,208,True,LIMIT_ORDER,1,294.01295000000005,135
521,35,2,208,True,LIMIT_ORDER,2,286.95669000000004,1
521,35,0,208,False,LIMIT_ORDER,1,283.09345,1
521,35,1,208,False,LIMIT_ORDER,1,297.14832,1
522,2,2,209,False,LIMIT_ORDER,1,214.01714,135
523,41,2,209,False,LIMIT_ORDER,2,294.01296,1
522,41,0,209,True,LIMIT_ORDER,1,283.09344000000004,1
522,41,1,209,True,LIMIT_ORDER,1,297.14832,1
523,1,1,209,True,LIMIT_ORDER,1,306.45267,123
524,41,2,209,False,LIMIT_ORDER,2,294.01296,1
523,41,0,209,True,LIMIT_ORDER,1,283.09344000000004,1
524,41,1,209,True,LIMIT_ORDER,1,301.42101,1
524,0,0,209,False,LIMIT_ORDER,1,284.46722,101
525,41,2,209,False,LIMIT_ORDER,2,294.01296,1
525,41,0,209,True,LIMIT_ORDER,1,283.09344000000004,1
525,41,1,209,True,LIMIT_ORDER,1,297.14832,1
526,1,1,210,False,LIMIT_ORDER,1,261.47347,123
526,49,2,210,False,LIMIT_ORDER,2,294.01296,1
526,49,0,210,True,LIMIT_ORDER,1,283.09344000000004,1
527,49,1,210,True,LIMIT_ORDER,1,297.14832,1
527,2,2,210,False,LIMIT_ORDER,1,257.62304,135
528,49,2,210,False,LIMIT_ORDER,2,294.01296,1
527,49,0,210,True,LIMIT_ORDER,1,283.09344000000004,1
528,49,1,210,True,LIMIT_ORDER,1,297.14832,1
528,0,0,210,False,LIMIT_ORDER,1,295.27917,101
529,49,2,210,False,LIMIT_ORDER,2,294.01296,1
529,49,0,210,True,LIMIT_ORDER,1,283.09344000000004,1
529,49,1,210,True,LIMIT_ORDER,1,297.14832,1
530,0,0,211,False,LIMIT_ORDER,1,297.43655,101
530,76,2,211,False,LIMIT_ORDER,2,294.01296,1
531,76,0,211,True,LIMIT_ORDER,1,283.09344000000004,1
530,76,1,211,True,LIMIT_ORDER,1,297.14832,1
531,2,2,211,False,LIMIT_ORDER,1,299.76397000000003,135
532,76,2,211,False,LIMIT_ORDER,2,294.01296,1
532,76,0,211,True,LIMIT_ORDER,1,283.09344000000004,1
531,76,1,211,True,LIMIT_ORDER,1,297.14832,1
532,1,1,211,False,LIMIT_ORDER,1,296.28529000000003,123
533,76,2,211,False,LIMIT_ORDER,2,294.01296,1
533,76,0,211,True,LIMIT_ORDER,1,283.09344000000004,1
533,76,1,211,True,LIMIT_ORDER,1,297.14832,1
534,2,2,212,True,LIMIT_ORDER,1,308.41681,135
535,96,2,212,True,LIMIT_ORDER,2,257.62304,1
534,96,0,212,False,LIMIT_ORDER,1,283.09345,1
534,96,1,212,False,LIMIT_ORDER,1,297.14832,1
535,0,0,212,False,LIMIT_ORDER,1,282.30445000000003,101
536,96,2,212,True,LIMIT_ORDER,2,257.62304,1
536,96,0,212,False,LIMIT_ORDER,1,283.09345,1
535,96,1,212,False,LIMIT_ORDER,1,297.14832,1
536,1,1,212,False,LIMIT_ORDER,1,266.06132,123
537,96,2,212,True,LIMIT_ORDER,2,257.62304,1
537,96,0,212,False,LIMIT_ORDER,1,283.09345,1
537,96,1,212,False,LIMIT_ORDER,1,278.00547,1
538,2,2,213,False,LIMIT_ORDER,1,264.89247,135
539,42,2,213,True,LIMIT_ORDER,2,257.62304,1
538,42,0,213,False,LIMIT_ORDER,1,283.09345,1
538,42,1,213,False,LIMIT_ORDER,1,297.14832,1
539,0,0,213,True,LIMIT_ORDER,1,263.43737000000004,101
540,42,2,213,True,LIMIT_ORDER,2,257.62304,1
540,42,0,213,False,LIMIT_ORDER,1,283.09345,1
539,42,1,213,False,LIMIT_ORDER,1,297.14832,1
540,1,1,213,True,LIMIT_ORDER,1,295.66471,123
541,42,2,213,True,LIMIT_ORDER,2,257.62304,1
541,42,0,213,False,LIMIT_ORDER,1,283.09345,1
541,42,1,213,False,LIMIT_ORDER,1,297.14832,1
542,0,0,214,False,LIMIT_ORDER,1,287.41936000000004,101
542,84,2,214,True,LIMIT_ORDER,2,257.62304,1
543,84,0,214,False,LIMIT_ORDER,1,283.09345,1
542,84,1,214,False,LIMIT_ORDER,1,297.14832,1
543,2,2,214,True,LIMIT_ORDER,1,262.95904,135
544,84,2,214,True,LIMIT_ORDER,2,257.62304,1
544,84,0,214,False,LIMIT_ORDER,1,283.09345,1
543,84,1,214,False,LIMIT_ORDER,1,297.14832,1
544,1,1,214,True,LIMIT_ORDER,1,329.11417,123
545,84,2,214,True,LIMIT_ORDER,2,257.62304,1
545,84,0,214,False,LIMIT_ORDER,1,283.09345,1
545,84,1,214,False,LIMIT_ORDER,1,297.14832,1
546,2,2,215,False,LIMIT_ORDER,1,250.13697000000002,135
547,33,2,215,True,LIMIT_ORDER,2,262.95904,1
546,33,0,215,False,LIMIT_ORDER,1,283.09345,1
546,33,1,215,False,LIMIT_ORDER,1,297.14832,1
547,0,0,215,False,LIMIT_ORDER,1,299.80056,101
548,33,2,215,True,LIMIT_ORDER,2,262.95904,1
548,33,0,215,False,LIMIT_ORDER,1,283.09345,1
547,33,1,215,False,LIMIT_ORDER,1,297.14832,1
548,1,1,215,False,LIMIT_ORDER,1,269.03277,123
549,33,2,215,True,LIMIT_ORDER,2,262.95904,1
549,33,0,215,False,LIMIT_ORDER,1,283.09345,1
549,33,1,215,False,LIMIT_ORDER,1,288.71748,1
550,0,0,216,False,LIMIT_ORDER,1,282.15589,101
550,3,2,216,True,LIMIT_ORDER,2,262.95904,1
551,3,0,216,False,LIMIT_ORDER,1,283.09345,1
550,3,1,216,False,LIMIT_ORDER,1,295.66471,1
551,2,2,216,True,LIMIT_ORDER,1,263.43018,135
552,3,2,216,True,LIMIT_ORDER,2,262.95904,1
552,3,0,216,False,LIMIT_ORDER,1,283.09345,1
551,3,1,216,False,LIMIT_ORDER,1,295.66471,1
552,1,1,216,True,LIMIT_ORDER,1,283.67117,123
553,3,2,216,True,LIMIT_ORDER,2,262.95904,1
553,3,0,216,False,LIMIT_ORDER,1,283.09345,1
553,3,1,216,False,LIMIT_ORDER,1,295.66471,1
554,2,2,217,False,LIMIT_ORDER,1,264.30273,135
555,96,2,217,True,LIMIT_ORDER,2,262.95904,1
554,96,0,217,False,LIMIT_ORDER,1,283.09345,1
554,96,1,217,False,LIMIT_ORDER,1,295.66471,1
555,1,1,217,False,LIMIT_ORDER,1,280.12793000000005,123
556,96,2,217,True,LIMIT_ORDER,2,262.95904,1
555,96,0,217,False,LIMIT_ORDER,1,283.09345,1
556,96,1,217,False,LIMIT_ORDER,1,293.52876000000003,1
556,0,0,217,False,LIMIT_ORDER,1,287.92511,101
557,96,2,217,True,LIMIT_ORDER,2,262.95904,1
557,96,0,217,False,LIMIT_ORDER,1,283.09345,1
557,96,1,217,False,LIMIT_ORDER,1,293.52876000000003,1
558,1,1,218,False,LIMIT_ORDER,1,282.89733,123
558,86,2,218,True,LIMIT_ORDER,2,262.95904,1
558,86,0,218,False,LIMIT_ORDER,1,283.09345,1
559,86,1,218,False,LIMIT_ORDER,1,293.52876000000003,1
559,2,2,218,False,LIMIT_ORDER,1,248.19279000000003,135
560,86,2,218,True,LIMIT_ORDER,2,263.43018,1
559,86,0,218,False,LIMIT_ORDER,1,283.09345,1
560,86,1,218,False,LIMIT_ORDER,1,293.52876000000003,1
560,0,0,218,False,LIMIT_ORDER,1,298.39957000000004,101
561,86,2,218,True,LIMIT_ORDER,2,263.43018,1
561,86,0,218,False,LIMIT_ORDER,1,283.09345,1
561,86,1,218,False,LIMIT_ORDER,1,293.52876000000003,1
562,1,1,219,True,LIMIT_ORDER,1,292.07326,123
562,74,2,219,True,LIMIT_ORDER,2,263.43018,1
562,74,0,219,False,LIMIT_ORDER,1,283.09345,1
563,74,1,219,False,LIMIT_ORDER,1,282.89733,1
563,0,0,219,False,LIMIT_ORDER,1,298.10522000000003,101
563,74,2,219,True,LIMIT_ORDER,2,263.43018,1
564,74,0,219,False,LIMIT_ORDER,1,283.09345,1
564,74,1,219,False,LIMIT_ORDER,1,285.96261000000004,1
564,2,2,219,True,LIMIT_ORDER,1,319.36249000000004,135
565,74,2,219,True,LIMIT_ORDER,2,264.89246,1
565,74,0,219,False,LIMIT_ORDER,1,283.09345,1
565,74,1,219,False,LIMIT_ORDER,1,285.96261000000004,1
566,0,0,220,True,LIMIT_ORDER,1,262.83867000000004,101
566,24,2,220,True,LIMIT_ORDER,2,264.30272,1
567,24,0,220,False,LIMIT_ORDER,1,283.09345,1
566,24,1,220,False,LIMIT_ORDER,1,285.96261000000004,1
567,2,2,220,False,LIMIT_ORDER,1,268.96159,135
568,24,2,220,True,LIMIT_ORDER,2,264.30272,1
568,24,0,220,False,LIMIT_ORDER,1,283.09345,1
567,24,1,220,False,LIMIT_ORDER,1,285.96261000000004,1
568,1,1,220,False,LIMIT_ORDER,1,293.10764,123
569,24,2,220,True,LIMIT_ORDER,2,264.30272,1
569,24,0,220,False,LIMIT_ORDER,1,283.09345,1
569,24,1,220,False,LIMIT_ORDER,1,285.96261000000004,1
570,0,0,221,False,LIMIT_ORDER,1,297.7192,101
570,9,2,221,True,LIMIT_ORDER,2,264.30272,1
571,9,0,221,False,LIMIT_ORDER,1,283.09345,1
570,9,1,221,False,LIMIT_ORDER,1,285.96261000000004,1
571,1,1,221,False,LIMIT_ORDER,1,249.26777,123
571,9,2,221,True,LIMIT_ORDER,2,264.30272,1
572,9,0,221,False,LIMIT_ORDER,1,283.09345,1
572,9,1,221,False,LIMIT_ORDER,1,282.89172,1
572,2,2,221,False,LIMIT_ORDER,1,236.75488,135
573,9,2,221,True,LIMIT_ORDER,2,264.30272,1
573,9,0,221,False,LIMIT_ORDER,1,283.09345,1
573,9,1,221,False,LIMIT_ORDER,1,289.11889,1
574,2,2,222,False,LIMIT_ORDER,1,269.27041,135
575,5,2,222,True,LIMIT_ORDER,2,264.30272,1
574,5,0,222,False,LIMIT_ORDER,1,283.09345,1
574,5,1,222,False,LIMIT_ORDER,1,289.11889,1
575,1,1,222,True,LIMIT_ORDER,1,285.93983000000003,123
576,5,2,222,True,LIMIT_ORDER,2,264.30272,1
575,5,0,222,False,LIMIT_ORDER,1,283.09345,1
576,5,1,222,False,LIMIT_ORDER,1,289.11889,1
